"IWavePhi [deg]","Phase [deg]","Freq [GHz]","IWaveTheta [deg]","L1RE []","IWaveTheta [deg]","L1IM []","IWaveTheta [deg]","L2RE []","IWaveTheta [deg]","L2IM []","IWaveTheta [deg]","L3RE []","IWaveTheta [deg]","L3IM []","IWaveTheta [deg]","L4RE []","IWaveTheta [deg]","L4IM []","IWaveTheta [deg]","L5RE []","IWaveTheta [deg]","L5IM []","IWaveTheta [deg]","L6RE []","IWaveTheta [deg]","L6IM []","IWaveTheta [deg]","L7RE []","IWaveTheta [deg]","L7IM []","IWaveTheta [deg]","L8RE []","IWaveTheta [deg]","L8IM []"
0,0,2.5,-50,0.000277998651693754,-50,0.00122673646376443,-50,0.00125969887868058,-50,1.00266896928114E-06,-50,0.000360152757222775,-50,-0.00129031816336277,-50,-0.00105660981721549,-50,-0.000612302319661748,-50,-0.000868342078326748,-50,0.000963137043906935,-50,0.000833027390410286,-50,0.00118317298933677,-50,0.00128438953378542,-50,-0.000384600030824023,-50,-8.52406439919236E-05,-50,-0.00125030784288949
0,0,2.5,-49.8,0.000297313585685844,-49.8,0.00122229277461942,-49.8,0.00125944770461806,-49.8,-1.35695437323464E-05,-49.8,0.000349939792933743,-49.8,-0.00129342452119544,-49.8,-0.00105887324053588,-49.8,-0.000608254252629964,-49.8,-0.000868360821661343,-49.8,0.000963179212572312,-49.8,0.000827961808244698,-49.8,0.0011859832350404,-49.8,0.00128684293269981,-49.8,-0.000375030903139503,-49.8,-7.05464417816846E-05,-49.8,-0.00125169825120579
0,0,2.5,-49.6,0.000316622897884375,-49.6,0.00121753302716831,-49.6,0.00125902707844466,-49.6,-2.81836073936701E-05,-49.6,0.000339673581212929,-49.6,-0.00129645901258637,-49.6,-0.00106112595448562,-49.6,-0.000604189310151249,-49.6,-0.000868390460129718,-49.6,0.000963212922592818,-49.6,0.000822844759497837,-49.6,0.00118879787541749,-49.6,0.00128923437136584,-49.6,-0.000365385548641999,-49.6,-5.57672316932471E-05,-49.6,-0.00125291684668532
0,0,2.5,-49.4,0.000335920850748685,-49.4,0.00121245531595772,-49.4,0.00125843532774129,-49.4,-4.28373177233276E-05,-49.4,0.000329354689012955,-49.4,-0.00129942061086295,-49.4,-0.0010633677889861,-49.4,-0.000600107528112481,-49.4,-0.000868430977412971,-49.4,0.000963238142822771,-49.4,0.000817676254617815,-49.4,0.00119161652508032,-49.4,0.0012915625463809,-49.4,-0.000355664301254624,-49.4,-4.09050814165594E-05,-49.4,-0.00125396077968852
0,0,2.5,-49.2,0.000355201652135479,-49.2,0.00120705782280451,-49.2,0.00125767102026257,-49.2,-5.75284340012954E-05,-49.2,0.000318983738984026,-49.2,-0.00130230841925624,-49.2,-0.00106559862454407,-49.2,-0.000596008925586289,-49.2,-0.000868482423395046,-49.2,0.000963254888333073,-49.2,0.000812456139251439,-49.2,0.00119443871746011,-49.2,0.00129382606101144,-49.2,-0.000345867510164657,-49.2,-2.59621271090375E-05,-49.2,-0.00125482727341827
0,0,2.5,-49,0.000374459420880058,-49,0.00120133881991092,-49,0.00125673255489267,-49,-7.22546768576335E-05,-49,0.000308561341709222,-49,-0.00130512150321336,-49,-0.00106781826603294,-49,-0.000591893554741422,-49,-0.00086854478100755,-49,0.000963263097811947,-49,0.000807184386933202,-49,0.00119726411395131,-49,0.00129602360092711,-49,-0.000335995533957888,-49,-1.09405613800466E-05,-49,-0.00125551355402804
0,0,2.5,-48.8,0.000393688150106159,-48.8,0.00119529671043722,-48.8,0.00125561851959326,-48.8,-8.70137317333727E-05,-48.8,0.000298088117246969,-48.8,-0.00130785886639989,-48.8,-0.00107002656762418,-48.8,-0.000587761432221146,-48.8,-0.000868618109392539,-48.8,0.000963262845164127,-48.8,0.000801860889998021,-48.8,0.00120009219524838,-48.8,0.00129815382506684,-48.8,-0.000326048739554557,-48.8,4.15735459701886E-06,-48.8,-0.00125601685862517
0,0,2.5,-48.6,0.000412881847671878,-48.6,0.00118893001255261,-48.6,0.00125432741938228,-48.6,-0.000101803242016818,-48.6,0.000287564724690101,-48.6,-0.00131051961127082,-48.6,-0.00107222342216236,-48.6,-0.000583612592743091,-48.6,-0.000868702370018372,-48.6,0.000963254057183098,-48.6,0.000796485600210372,-48.6,0.00120292261012451,-48.6,0.00130021533637425,-48.6,-0.000316027557004413,-48.6,1.93292962754377E-05,-48.6,-0.00125633437935569
0,0,2.5,-48.4,0.000432034359192605,-48.4,0.00118223733122062,-48.4,0.0012528579205492,-48.4,-0.000116620823107252,-48.4,0.000276991810443983,-48.4,-0.0013131027285522,-48.4,-0.00107440862799272,-48.4,-0.000579447109377609,-48.4,-0.000868797627043068,-48.4,0.00096323672883922,-48.4,0.000791058502890907,-48.4,0.00120575483103628,-48.4,0.00130220677769031,-48.4,-0.000305932387747278,-48.4,3.45728732481343E-05,-48.4,-0.00125646350207891
0,0,2.5,-48.2,0.00045113951717833,-48.2,0.00117521745719026,-48.2,0.00125120856415239,-48.2,-0.000131464049475419,-48.2,0.000266370046162092,-48.2,-0.00131560729805465,-48.2,-0.00107658205490989,-48.2,-0.000575264975466963,-48.2,-0.0008689038546599,-48.2,0.000963210848613655,-48.2,0.000785579526207308,-48.2,0.00120858852174711,-48.2,0.00130412681316752,-48.2,-0.000295763679795191,-48.2,4.98856336006023E-05,-48.2,-0.00125640141385009
0,0,2.5,-48,0.00047019107996066,-48,0.00116786923202261,-48,0.00124937798965147,-48,-0.000146330459478697,-48,0.00025570012436263,-48,-0.00131803248959495,-48,-0.00107874354904961,-48,-0.000571066262281515,-48,-0.000869021104957138,-48,0.000963176445794313,-48,0.000780048576519407,-48,0.00121142313231688,-48,0.00130597404326462,-48,-0.000285521894057779,-48,6.52650556214131E-05,-48,-0.00125614558087093
0,0,2.5,-47.8,0.000489182731153016,-47.8,0.00116019160006744,-47.8,0.00124736489601907,-47.8,-0.000161217561858687,-47.8,0.000244982743197623,-47.8,-0.00132037720541605,-47.8,-0.00108089295050007,-47.8,-0.000566851006684074,-47.8,-0.000869149366609688,-47.8,0.00096313342116598,-47.8,0.000774465695300064,-47.8,0.00121425830769048,-47.8,0.00130774717461563,-47.8,-0.000275207536649343,-47.8,8.07085591141148E-05,-47.8,-0.00125569330306379
0,0,2.5,-47.6,0.000508108071543837,-47.6,0.00115218362718139,-47.6,0.00124516806297765,-47.6,-0.000176122825515258,-47.6,0.000234218614840551,-47.6,-0.00132264066472636,-47.6,-0.00108303013123348,-47.6,-0.000562619249791223,-47.6,-0.000869288627605288,-47.6,0.000963081860044907,-47.6,0.000768830791822348,-47.6,0.00121709352709355,-47.6,0.00130944474778352,-47.6,-0.000264821105300195,-47.6,9.62134950520073E-05,-47.6,-0.00125504195894324
0,0,2.5,-47.4,0.000526960680632673,-47.4,0.00114384462684743,-47.4,0.00124278614784791,-47.4,-0.000191043670714546,-47.4,0.00022340846970309,-47.4,-0.00132482190788667,-47.4,-0.00108515489428903,-47.4,-0.000558371030417876,-47.4,-0.000869438956818833,-47.4,0.000963021659559444,-47.4,0.00076314389869349,-47.4,0.00121992837530138,-47.4,0.00131106553591778,-47.4,-0.000254363121155757,-47.4,0.000111777148068054,-47.4,-0.00125418891307833
0,0,2.5,-47.2,0.000545734050364831,-47.2,0.00113517392394787,-47.2,0.00124021796361861,-47.2,-0.000205977520954928,-47.2,0.000212553045911016,-47.2,-0.00132692004830483,-47.2,-0.00108726714621088,-47.2,-0.000554106399874082,-47.2,-0.000869600290824227,-47.2,0.000962952843344266,-47.2,0.000757404921515106,-47.2,0.00122276237143327,-47.2,0.00131260805035274,-47.2,-0.000243834148912925,-47.2,0.000127396742950178,-47.2,-0.0012531317079063
0,0,2.5,-47,0.000564421604079857,-47,0.00112617095571467,-47,0.00123746237429723,-47,-0.000220921722891947,-47,0.000201653105312689,-47,-0.00132893408309125,-47,-0.00108936667167446,-47,-0.000549825416655396,-47,-0.000869772712500938,-47,0.000962875417820008,-47,0.000751613908862755,-47,0.00122559505575909,-47,0.00131407098717029,-47,-0.000233234762025861,-47,0.000143069433868468,-47,-0.0012518677687384
0,0,2.5,-46.8,0.000583016744903542,-46.8,0.001116835305618,-46.8,0.00123451817074004,-46.8,-0.000235873625576391,-46.8,0.000190709411253253,-46.8,-0.00133086318982044,-46.8,-0.00109145334617303,-46.8,-0.00054552814197436,-46.8,-0.000869956190977076,-46.8,0.000962789351110135,-46.8,0.000745770838092863,-46.8,0.00122842592798892,-46.8,0.00131545295854987,-46.8,-0.00022256556457461,-46.8,0.000158792311266428,-46.8,-0.00125039462892155
0,0,2.5,-46.6,0.000601512778157301,-46.6,0.00110716681110129,-46.6,0.00123138427455037,-46.6,-0.000250830513996291,-46.6,0.000179722757090977,-46.6,-0.00133270648029504,-46.6,-0.00109352701655811,-46.6,-0.000541214589612164,-46.6,-0.000870150758399205,-46.6,0.000962694584108137,-46.6,0.000739875698528157,-46.6,0.00123125454741426,-46.6,0.00131675267168797,-46.6,-0.000211827164775683,-46.6,0.000174562403453586,-46.6,-0.0012487098424332
0,0,2.5,-46.4,0.000619903018883836,-46.4,0.00109716528639333,-46.4,0.00122805965515852,-46.4,-0.000265789677058611,-46.4,0.000168693931046681,-46.4,-0.00133446302651587,-46.4,-0.0010955875553766,-46.4,-0.000536884859918269,-46.4,-0.000870356388511671,-46.4,0.000962591136284666,-46.4,0.000733928521892417,-46.4,0.00123408044841228,-46.4,0.00131796871362603,-46.4,-0.000201020219244885,-46.4,0.000190376668450668,-46.4,-0.00124681099172348
0,0,2.5,-46.2,0.000638180694971457,-46.2,0.00108683081032456,-46.2,0.00122454321824915,-46.2,-0.000280748333514405,-46.2,0.000157623758719967,-46.2,-0.00133613198719719,-46.2,-0.00109763476935532,-46.2,-0.000532538965792722,-46.2,-0.000870573104853906,-46.2,0.00096247899459034,-46.2,0.000727929310609819,-46.2,0.00123690312432858,-46.2,0.0013190997169026,-46.2,-0.000190145399724581,-46.2,0.000206232001518974,-46.2,-0.00124469572330683
0,0,2.5,-46,0.000656338991616995,-46,0.00107616343124479,-46,0.0012208340512611,-46,-0.000295703700305466,-46,0.000146513050298158,-46,-0.00133771250950288,-46,-0.00109966853365233,-46,-0.000528176988383555,-46,-0.000870800926469277,-46,0.000962358136649922,-46,0.000721878066207527,-46,0.00123972210476786,-46,0.00132014439792056,-46,-0.000179203379897796,-46,0.000222125258903538,-46,-0.00124236167492811
0,0,2.5,-45.8,0.000674371072674609,-45.8,0.00106516356238794,-45.8,0.00121693120414066,-45.8,-0.000310652953446202,-45.8,0.000135362653982986,-45.8,-0.00133920364786934,-45.8,-0.001101688663318,-45.8,-0.000523798983313313,-45.8,-0.000871039869666746,-45.8,0.000962228530316883,-45.8,0.000715774886084678,-45.8,0.00124253690051728,-45.8,0.00132110141627757,-45.8,-0.000168194888169296,-45.8,0.000238053166953908,-45.8,-0.00123980657970224
0,0,2.5,-45.6,0.000692270022294424,-45.6,0.0010538315747447,-45.6,0.00121283375124574,-45.6,-0.000325593232680346,-45.6,0.000124173421243307,-45.6,-0.00134060459426969,-45.6,-0.00110369502418454,-45.6,-0.000519405018118535,-45.6,-0.000871289885392065,-45.6,0.00096209014773989,-45.6,0.000709619708215585,-45.6,0.00124534700972133,-45.6,0.00132196930444311,-45.6,-0.000157120659804967,-45.6,0.000254012466576814,-45.6,-0.00123702818377156
0,0,2.5,-45.4,0.000710028944984164,-45.4,0.00104216808876511,-45.4,0.00120854083343859,-45.4,-0.000340521658189995,-45.4,0.000112946221365409,-45.4,-0.00134191442718189,-45.4,-0.00110568745294398,-45.4,-0.000514995142820812,-45.4,-0.000871551034729411,-45.4,0.000961942977687158,-45.4,0.000703412622347696,-45.4,0.00124815194146663,-45.4,0.00132274686117959,-45.4,-0.000145981453494874,-45.4,0.000269999785117127,-45.4,-0.00123402432430785
0,0,2.5,-45.2,0.000727640849402989,-45.2,0.00103017379675493,-45.2,0.00120405163061461,-45.2,-0.000355435294728014,-45.2,0.000101681931572288,-45.2,-0.0013431324328055,-45.2,-0.00110766583026637,-45.2,-0.000510569431834073,-45.2,-0.000871823297316048,-45.2,0.000961787025291825,-45.2,0.000697153710194936,-45.2,0.001250951150246,-45.2,0.00132343269308739,-45.2,-0.000134778060723834,-45.2,0.000286011688103275,-45.2,-0.0012307927858374
0,0,2.5,-45,0.000745098737445431,-45,0.00101784961957747,-45,0.00119936538972739,-45,-0.000370331227738588,-45,9.03814513581623E-05,-45,-0.0013442577266507,-45,-0.00110963000283483,-45,-0.000506127940693155,-45,-0.000872106679978838,-45,0.000961622222626731,-45,0.000690842981602138,-45,0.00125374419081638,-45,0.00132402542422332,-45,-0.000123511294957199,-45,0.000302044714184519,-45,-0.00122733151160331
0,0,2.5,-44.8,0.000762395694643517,-44.8,0.00100519658589741,-44.8,0.00119448141338717,-44.8,-0.000385206488516691,-44.8,7.90456802857533E-05,-44.8,-0.00134528942301829,-44.8,-0.00111157976059091,-44.8,-0.00050167074890471,-44.8,-0.000872401176922071,-44.8,0.000961448550044902,-44.8,0.000684480531263113,-44.8,0.00125653051204126,-44.8,0.00132452377938371,-44.8,-0.000112181984287104,-44.8,0.000318095292974729,-44.8,-0.00122363844776978
0,0,2.5,-44.6,0.000779524591407334,-44.6,0.000992215888031505,-44.6,0.0011893989624973,-44.6,-0.000400058063344383,-44.6,6.76755436215108E-05,-44.6,-0.0013462266834187,-44.6,-0.00111351501948315,-44.6,-0.000497197933719806,-44.6,-0.00087270680959532,-44.6,0.000961266032744275,-44.6,0.000678066401966147,-44.6,0.00125930964698356,-44.6,0.00132492644092082,-44.6,-0.000100790992743369,-44.6,0.000334159823118637,-44.6,-0.00121971161232409
0,0,2.5,-44.4,0.000796478387456937,-44.4,0.00097890890964748,-44.4,0.00118411744568013,-44.4,-0.000414882938302039,-44.4,5.62719759812314E-05,-44.4,-0.00134706880849915,-44.4,-0.00111543557829246,-44.4,-0.000492709555817659,-44.4,-0.000873023558915194,-44.4,0.000961074620393466,-44.4,0.000671600710202285,-44.4,0.00126208104727821,-44.4,0.00132523209560549,-44.4,-8.93392047291449E-05,-44.4,0.000350234642554391,-44.4,-0.0012155490439174
0,0,2.5,-44.2,0.000813249998354764,-44.2,0.000965277052657622,-44.2,0.00117863626378993,-44.2,-0.000429678053306507,-44.2,4.48359224449103E-05,-44.2,-0.00134781492163919,-44.2,-0.0011173413016446,-44.2,-0.000488205681308851,-44.2,-0.000873351437397884,-44.2,0.000960874260059789,-44.2,0.00066508348644144,-44.2,0.00126484417478836,-44.2,0.00132543937093263,-44.2,-7.78275325270382E-05,-44.2,0.000366315997990336,-44.2,-0.00121114887952953
0,0,2.5,-44,0.00082983234351687,-44,0.000951322023178536,-44,0.00117295489960757,-44,-0.000444440364845329,-44,3.33683449745524E-05,-44,-0.00134846424283645,-44,-0.00111923204522427,-44,-0.000483686408518744,-44,-0.000873690447204935,-44,0.000960664944488301,-44,0.000658514886446578,-44,0.00126759850369274,-44,0.00132554705915268,-44,-6.62569085342628E-05,-44,0.000382400114200707,-44,-0.00120650928084205
0,0,2.5,-43.8,0.000846218384481193,-43.8,0.000937045680707372,-43.8,0.00116707281795535,-43.8,-0.000459166736559042,-43.8,2.1870217136221E-05,-43.8,-0.00134901608746881,-43.8,-0.0011211076543311,-43.8,-0.00047915179044641,-43.8,-0.000874040576986478,-43.8,0.000960446671048678,-43.8,0.00065189499426388,-43.8,0.00127034355733136,-43.8,0.00132555371079483,-43.8,-5.46282890911877E-05,-43.8,0.000398483134250431,-43.8,-0.00120162842693764
0,0,2.5,-43.6,0.000862400915142551,-43.6,0.000922449897337222,-43.6,0.00116098969077484,-43.6,-0.000473854103847707,-43.6,1.03425249334392E-05,-43.6,-0.00134946950476367,-43.6,-0.00112296797013815,-43.6,-0.000474601919617916,-43.6,-0.000874401848230256,-43.6,0.000960219382529106,-43.6,0.000645223885623165,-43.6,0.00127307875449583,-43.6,0.00132545818322401,-43.6,-4.29426648687583E-05,-43.6,0.000414561122779409,-43.6,-0.00119650470600114
0,0,2.5,-43.4,0.000878372885004393,-43.4,0.000907536909513709,-43.4,0.0011547049979338,-43.4,-0.000488499272947987,-43.4,-1.21373317177902E-06,-43.4,-0.00134982381453473,-43.4,-0.00112481286589021,-43.4,-0.000470036886555288,-43.4,-0.000874774228800502,-43.4,0.000959983076431416,-43.4,0.000638501715293769,-43.4,0.00127580355823291,-43.4,0.0013252591395466,-43.4,-3.12010419787291E-05,-43.4,0.000430630152082306,-43.4,-0.00119113638378102
0,0,2.5,-43.2,0.000894127213403881,-43.2,0.00089230893290922,-43.2,0.00114821846884236,-43.2,-0.000503099083101991,-43.2,-1.27975451993523E-05,-43.2,-0.0013500782649483,-43.2,-0.00112664217132339,-43.2,-0.000465456770147547,-43.2,-0.00087515772008539,-43.2,0.000959737704892055,-43.2,0.00063172859912368,-43.2,0.00127851747185346,-43.2,0.00132495532507253,-43.2,-1.94044600879096E-05,-43.2,0.000446686167771655,-43.2,-0.0011855219630594
0,0,2.5,-43,0.000909656725791386,-43,0.000876768501858196,-43,0.00114152983502563,-43,-0.000517650356754308,-43,-2.44078860702392E-05,-43,-0.00135023217115842,-43,-0.00112845571549259,-43,-0.000460861635735734,-43,-0.000875552346299802,-43,0.000959483230040911,-43,0.0006249046628619,-43,0.0012812198834761,-43,0.00132454536232991,-43,-7.55397787542862E-06,-43,0.00046272507648258,-43,-0.00117965989551095
0,0,2.5,-42.8,0.000924954414893116,-42.8,0.000860918147501026,-42.8,0.00113463882159946,-42.8,-0.00053214991187914,-42.8,-3.60437194424777E-05,-42.8,-0.00135028470027601,-42.8,-0.00113025340033306,-42.8,-0.000456251604711554,-42.8,-0.000875958062314403,-42.8,0.000959219650812269,-42.8,0.000618030063221257,-42.8,0.00128391028061804,-42.8,0.00132402808813757,-42.8,4.34931649034198E-06,-42.8,0.000478742735679505,-42.8,-0.00117354868380173
0,0,2.5,-42.6,0.000940013141207385,-42.6,0.000844760772284314,-42.6,0.00112754523027336,-42.6,-0.000546594491234893,-42.6,-4.77039951259877E-05,-42.6,-0.00135023516356945,-42.6,-0.00113203505113932,-42.6,-0.000451626724335161,-42.6,-0.000876374888105769,-42.6,0.000958946920391216,-42.6,0.00061110493367014,-42.6,0.00128658810993445,-42.6,0.00132340225705253,-42.6,1.63043105204813E-05,-42.6,0.000494734974588626,-42.6,-0.00116718703705674
0,0,2.5,-42.4,0.000954825803273424,-42.4,0.000828299256798279,-42.4,0.00112024900994182,-42.4,-0.000560980867071484,-42.4,-5.93876520037258E-05,-42.4,-0.00135008294062154,-42.4,-0.00113380048948277,-42.4,-0.000446987141392035,-42.4,-0.000876802814517016,-42.4,0.000958665025973989,-42.4,0.000604129442889672,-42.4,0.00128925285595329,-42.4,0.00132266655656842,-42.4,2.83098657625743E-05,-42.4,0.000510697516292548,-42.4,-0.00116057361886658
0,0,2.5,-42.2,0.000969385462979355,-42.2,0.000811536715913901,-42.2,0.00111275002352937,-42.2,-0.000575305782354995,-42.2,-7.1093620093959E-05,-42.2,-0.00134982719709826,-42.2,-0.00113554962336083,-42.2,-0.000442332908710363,-42.2,-0.00087724185274495,-42.2,0.000958373928181024,-42.2,0.000597103751480027,-42.2,0.00129190390114276,-42.2,0.0013218198642669,-42.2,4.03648170661119E-05,-42.2,0.000526626066493826,-42.2,-0.00115370718776397
0,0,2.5,-42,0.000983685018501183,-42,0.000794476484552905,-42,0.0011050483192621,-42,-0.000589565939301786,-42,-8.28208076987223E-05,-42,-0.00134946728234259,-42,-0.00113728226071134,-42,-0.000437664130020584,-42,-0.000877691948745745,-42,0.000958073558940647,-42,0.000590028018649365,-42,0.00129454064926603,-42,0.00132086083921302,-42,5.2467975751453E-05,-42,0.000542516274632239,-42,-0.00114658661462266
0,0,2.5,-41.8,0.000997717523083608,-41.8,0.000777122015395882,-41.8,0.00109714386490013,-41.8,-0.000603758078406012,-41.8,-9.45681215632282E-05,-41.8,-0.00134900261860117,-41.8,-0.00113899828242314,-41.8,-0.000432980906120848,-41.8,-0.000878153140302798,-41.8,0.000957763943645592,-41.8,0.00058290244322801,-41.8,0.00129716263633783,-41.8,0.00131978830034267,-41.8,6.46181243794943E-05,-41.8,0.000558363705148209,-41.8,-0.00113921077864893
0,0,2.5,-41.6,0.00101147594348028,-41.6,0.000759476928085025,-41.6,0.00108903677207285,-41.6,-0.000617878847609025,-41.6,-0.000106334452810423,-41.6,-0.00134843239642094,-41.6,-0.00114069751379741,-41.6,-0.000428283337659892,-41.6,-0.00087862539338187,-41.6,0.000957445028004768,-41.6,0.000575727224048105,-41.6,0.00129976925334229,-41.6,0.00131860113240423,-41.6,7.68140200215315E-05,-41.6,0.000574163938203644,-41.6,-0.00113157873510081
0,0,2.5,-41.4,0.00102495341865438,-41.4,0.000741545014698705,-41.4,0.00108072726219154,-41.4,-0.000631924968789469,-41.4,-0.000118118679775014,-41.4,-0.00134775611810235,-41.4,-0.00114237984624094,-41.4,-0.000423571525717029,-41.4,-0.000879108722512832,-41.4,0.000957116745422977,-41.4,0.000568502531102278,-41.4,0.00130235988848552,-41.4,0.00131729802752298,-41.4,8.90543954630121E-05,-41.4,0.000589912443402687,-41.4,-0.00112368952975764
0,0,2.5,-41.2,0.00103814307705664,-41.2,0.000723330270890922,-41.2,0.00107221542034204,-41.2,-0.000645893060175897,-41.2,-0.000129919671518046,-41.2,-0.00134697304044828,-41.2,-0.00114404510637926,-41.2,-0.000418845603244011,-41.2,-0.000879603062843752,-41.2,0.000956779128733671,-41.2,0.00056122858731275,-41.2,0.00130493394422593,-41.2,0.00131587784237892,-41.2,0.000101337956056629,-41.2,0.000605604661555265,-41.2,-0.00111554232615988
0,0,2.5,-41,0.00105103799706107,-41,0.000704836748331109,-41,0.00106350160147326,-41,-0.000659779831741336,-41,-0.000141736284890241,-41,-0.00134608257576983,-41,-0.00114569314993218,-41,-0.000414105619325788,-41,-0.000880108467631386,-41,0.000956432082709866,-41,0.000553905608370308,-41,0.00130749093070415,-41,0.00131433943429967,-41,0.00011366338125548,-41,0.000621236010118558,-41,-0.00110713638725361
0,0,2.5,-40.8,0.00106363142854784,-40.8,0.00068606883542894,-40.8,0.00105458612899808,-40.8,-0.00067358188462819,-40.8,-0.000153567364811062,-40.8,-0.00134508411179132,-40.8,-0.00114732382460565,-40.8,-0.000409351728930909,-40.8,-0.000880624882803974,-40.8,0.000956075623130606,-40.8,0.000546533806050144,-40.8,0.00131003021594914,-40.8,0.00131268167732807,-40.8,0.000126029327359984,-40.8,0.000636801814496523,-40.8,-0.00109847097437824
0,0,2.5,-40.6,0.00107591665714454,-40.6,0.00066703099140301,-40.6,0.00104546933859046,-40.6,-0.000687295864270307,-40.6,-0.000165411745506419,-40.6,-0.0013439770587163,-40.6,-0.00114893702686141,-40.6,-0.000404584016048834,-40.6,-0.000881152302002678,-40.6,0.000955709662507447,-40.6,0.000539113427796965,-40.6,0.00131255119525617,-40.6,0.00131090334674626,-40.6,0.000138434411552316,-40.6,0.00065229739801245,-40.6,-0.00108954559490154
0,0,2.5,-40.4,0.00108788697121871,-40.4,0.000647727866640174,-40.4,0.00103615168015868,-40.4,-0.000700918373643545,-40.4,-0.00017726825932156,-40.4,-0.00134276074206133,-40.4,-0.00115053258918112,-40.4,-0.000399802608753878,-40.4,-0.000881690697205744,-40.4,0.000955334226411474,-40.4,0.000531644695104739,-40.4,0.00131505329275956,-40.4,0.00130900333979013,-40.4,0.000150877248297882,-40.4,0.00066771803046309,-40.4,-0.00108035971683758
0,0,2.5,-40.2,0.00109953570849637,-40.2,0.000628164213054559,-40.2,0.00102663364145978,-40.2,-0.000714446041155828,-40.2,-0.00018913570773076,-40.2,-0.0013414346960363,-40.2,-0.00115211034459649,-40.2,-0.00039500762075716,-40.2,-0.000882240119532323,-40.2,0.000954949210380358,-40.2,0.000524127860972058,-40.2,0.00131753597825251,-40.2,0.00130698058859444,-40.2,0.000163356401707725,-40.2,0.000683058950769749,-40.2,-0.00107091290921884
0,0,2.5,-40,0.00111085639454275,-40,0.000608345078983739,-40,0.00101691584378024,-40,-0.000727875515666181,-40,-0.000201012893877831,-40,-0.00133999830784896,-40,-0.0011536701905358,-40,-0.000390199151836033,-40,-0.000882800461538921,-40,0.000954554618207253,-40,0.000516563187886749,-40,0.00131999852768444,-40,0.00130483396167627,-40,0.000175870432051709,-40,0.000698315324274564,-40,-0.00106120490929516
0,0,2.5,-39.8,0.00112184243910179,-39.8,0.000588275593992905,-39.8,0.00100699888570445,-39.8,-0.000741203337295055,-39.8,-0.000212898632739023,-39.8,-0.00133845107731332,-39.8,-0.0011552119726216,-39.8,-0.000385377339393142,-39.8,-0.000883371759389435,-39.8,0.000954150419347021,-39.8,0.00050895093328289,-39.8,0.00132244046495835,-39.8,0.00130256240243552,-39.8,0.000188417849686983,-39.8,0.000713482300849902,-39.8,-0.00105123542027553
0,0,2.5,-39.6,0.00113248751054725,-39.6,0.00056796107720453,-39.6,0.000996883417891857,-39.6,-0.000754426148074804,-39.6,-0.000224791679560263,-39.6,-0.00133679247306466,-39.6,-0.00115673555340482,-39.6,-0.000380542301297582,-39.6,-0.000883954009677637,-39.6,0.000953736549496934,-39.6,0.000501291373663054,-39.6,0.00132486105309448,-39.6,0.0013001647656145,-39.6,0.000200997161427488,-39.6,0.000728554953195928,-39.6,-0.00104100437097521
